2025-11-10 16:35:47,Sticker | Hot Rod Heat,15.87
2025-11-10 16:35:49,Sticker | Bolt Energy,11.76
2025-11-10 16:35:50,Sticker | Scorch Loop,27.14
2025-11-10 16:35:52,Sticker | Hydro Stream,16.64
2025-11-10 16:35:53,Sticker | Boom Trail (Glitter),40.22
2025-11-10 16:35:55,Sticker | Winding Scorch (Foil),523.18
2025-11-10 16:36:27,Sticker | Hydro Geyser,11.89
2025-11-10 16:36:28,Zeus x27 | Swamp DDPAT (Minimal Wear),3.59
2025-11-10 16:36:30,Winter Offensive Weapon Case,724.77
2025-11-10 16:36:31,Sticker | Boom Detonation,4.76
2025-11-10 16:36:32,Sticker | Scorch Loop (Reverse),21.41
2025-11-10 16:36:34,Sticker | Boom Detonation (Glitter),22.6
2025-11-10 16:36:35,Sticker | High Heat,105.03
2025-11-10 16:36:37,Sticker | Boom Epicenter,4.61
2025-11-10 16:36:38,Sticker | Bolt Energy (Foil),191.78
2025-11-10 16:36:40,Sticker | Bolt Charge (Foil),467.62
2025-11-10 16:36:41,Sticker | Rainbow Route (Holo),203.7
2025-11-10 16:36:42,Sticker | Boom Trail,12.08
2025-11-10 16:36:44,Sticker | Bolt Strike (Foil),302.12
2025-11-10 16:36:45,Sticker | Ruby Wave (Lenticular),1384.39
2025-11-10 16:36:47,Sticker | Lock In,3.56
2025-11-10 16:36:48,Sticker | Candy Apples,2.36
2025-11-10 16:36:49,Sticker | Sent With Love,5.17
2025-11-10 16:36:51,Sticker | Gloves On,2.25
2025-11-10 16:36:52,Sticker | Skelly Stabby,4.18
2025-11-10 16:36:54,Sticker | Pop Pup,4.87
2025-11-10 16:37:58,Sticker | POTS,2.6
2025-11-10 16:38:00,Sticker | Cutie (Holo),86.45
2025-11-10 16:38:01,Sticker | Chrome Dome (Holo),507.09
2025-11-10 16:38:02,Sticker | Bomb Planted (Holo),34.16
2025-11-10 16:38:04,Sticker | Vice Cursor,12.51
2025-11-10 16:38:05,Sticker | Cubix Connexion,4.61
2025-11-10 16:38:07,Sticker | Eyes of Farlow,23.0
2025-11-10 16:38:08,Sticker | Fade Mangos,1.69
2025-11-10 16:38:10,Sticker | Good As New (Foil),338.06
2025-11-10 16:38:11,Sticker | CT Tracks (Glitter),32.1
2025-11-10 16:38:13,Sticker | Overloaded (Glitter),27.77
2025-11-10 16:38:14,Sticker | Mimicapsule,2.44
2025-11-10 16:38:16,Sticker | Evidence (Holo),101.0
2025-11-10 16:38:17,M249 | Sage Camo (Factory New),9.45
2025-11-10 16:38:19,Sticker | Digi-Strike (Lenticular),536.99
2025-11-10 16:38:20,Sticker | T Tracks (Glitter),27.15
2025-11-10 16:38:22,P90 | Blue Tac (Minimal Wear),3.06
2025-11-10 16:38:24,Sticker | Lorena,8.21
2025-11-10 16:38:25,Sticker | Clavis,4.17
2025-11-10 16:38:26,Sticker | BullHit (Lenticular),823.79
2025-11-10 16:38:58,Sticker | Lucas,3.87
2025-11-10 16:39:00,Sticker | Lucas (Holo),80.56
2025-11-10 16:39:01,Sticker | Ribbon Tie,64.89
2025-11-10 16:39:03,Sticker | XD,10.35
2025-11-10 16:39:04,Sticker | Quick Peek,30.53
2025-11-10 16:39:05,Sticker | Lefty (T),4.97
2025-11-10 16:39:07,Sticker | Strike A Pose,7.07
2025-11-10 16:39:09,Sticker | Lefty (CT),4.72
2025-11-10 16:39:10,Sticker | Glare,14.1
2025-11-10 16:39:11,Sticker | From The Deep (Glitter),63.61
2025-11-10 16:39:13,P90 | Desert Halftone (Field-Tested),1.73
2025-11-10 16:39:14,Sticker | Taste Bud,24.89
2025-11-10 16:39:16,AUG | Sweeper (Minimal Wear),2.22
2025-11-10 16:39:17,AK-47 | Safety Net (Field-Tested),349.17
2025-11-10 16:39:19,MP7 | Army Recon (Field-Tested),1.31
2025-11-10 16:39:20,SG 553 | Damascus Steel (Minimal Wear),67.86
2025-11-10 16:39:21,Tec-9 | Blue Blast (Field-Tested),1.75
2025-11-10 16:39:23,P90 | Sand Spray (Field-Tested),1.26
2025-11-10 16:39:25,FAMAS | Teardown (Field-Tested),17.71
2025-11-10 16:39:26,SSG 08 | Blue Spruce (Field-Tested),1.5
2025-11-10 16:40:30,MAG-7 | Copper Oxide (Minimal Wear),3.37
2025-11-10 16:40:32,Nova | Mandrel (Minimal Wear),1.87
2025-11-10 16:40:33,UMP-45 | Facility Dark (Factory New),4.96
2025-11-10 16:40:35,Nova | Predator (Field-Tested),1.66
2025-11-10 16:40:36,MP9 | Sand Dashed (Minimal Wear),2.19
2025-11-10 16:40:38,P90 | Sand Spray (Battle-Scarred),1.57
2025-11-10 16:40:40,MAC-10 | Palm (Minimal Wear),18.86
2025-11-10 16:40:42,Zeus x27 | Electric Blue (Field-Tested),12.94
2025-11-10 16:40:43,SSG 08 | Acid Fade (Factory New),122.42
2025-11-10 16:40:45,FAMAS | Palm (Battle-Scarred),2.18
2025-11-10 16:40:47,G3SG1 | Green Cell (Minimal Wear),3.16
2025-11-10 16:40:48,Five-SeveN | Autumn Thicket (Factory New),6.79
2025-11-10 16:40:49,G3SG1 | Jungle Dashed (Minimal Wear),2.36
2025-11-10 16:40:52,MP9 | Slide (Field-Tested),1.31
2025-11-10 16:40:53,Negev | Bulkhead (Field-Tested),5.82
2025-11-10 16:40:54,Tec-9 | Army Mesh (Field-Tested),1.66
2025-11-10 16:40:56,SCAR-20 | Contractor (Field-Tested),1.41
2025-11-10 16:40:57,MP9 | Slide (Battle-Scarred),1.41
2025-11-10 16:40:59,AUG | Contractor (Field-Tested),1.92
2025-11-10 16:41:00,SG 553 | Army Sheen (Minimal Wear),2.88
2025-11-10 16:41:32,Desert Eagle | Mudder (Field-Tested),9.37
2025-11-10 16:41:34,AK-47 | Safari Mesh (Field-Tested),10.95
2025-11-10 16:41:35,AUG | Storm (Field-Tested),2.67
2025-11-10 16:41:37,SCAR-20 | Sand Mesh (Field-Tested),1.41
2025-11-10 16:41:39,Five-SeveN | Orange Peel (Battle-Scarred),6.48
2025-11-10 16:41:40,UMP-45 | Mudder (Minimal Wear),2.56
2025-11-10 16:41:41,AWP | Safari Mesh (Field-Tested),14.22
2025-11-10 16:41:43,Dual Berettas | Colony (Field-Tested),1.9
2025-11-10 16:41:44,Sealed Graffiti | Chess King (Wire Blue),2.0
2025-11-10 16:41:46,Sealed Graffiti | Double (Dust Brown),2.01
2025-11-10 16:41:47,G3SG1 | Polar Camo (Minimal Wear),4.39
2025-11-10 16:41:49,Nova | Sand Dune (Field-Tested),2.03
2025-11-10 16:41:50,Five-SeveN | Coolant (Minimal Wear),2.01
2025-11-10 16:41:51,AUG | Condemned (Battle-Scarred),7.54
2025-11-10 16:41:53,Five-SeveN | Forest Night (Well-Worn),2.22
2025-11-10 16:41:55,Sealed Graffiti | Chess King (Monster Purple),2.02
2025-11-10 16:41:56,Sealed Graffiti | Double (SWAT Blue),2.1
2025-11-10 16:41:58,P90 | Ash Wood (Field-Tested),13.29
2025-11-10 16:41:59,Tec-9 | Urban DDPAT (Minimal Wear),3.28
2025-11-10 16:42:00,MP7 | Forest DDPAT (Minimal Wear),3.04
2025-11-10 16:42:33,Sticker | Evil Geniuses | 2020 RMR,0.5
2025-11-10 16:42:34,Sealed Graffiti | Cocky (Violent Violet),3.76
2025-11-10 16:42:36,PP-Bizon | Facility Sketch (Field-Tested),1.31
2025-11-10 16:42:37,UMP-45 | Mudder (Battle-Scarred),1.43
2025-11-10 16:42:39,AUG | Storm (Battle-Scarred),2.03
2025-11-10 16:42:41,Tec-9 | Groundwater (Field-Tested),2.68
2025-11-10 16:42:42,P250 | Boreal Forest (Field-Tested),2.76
2025-11-10 16:42:44,G3SG1 | Polar Camo (Field-Tested),2.32
2025-11-10 16:42:46,R8 Revolver | Nitro (Field-Tested),6.56
2025-11-10 16:42:47,MP5-SD | Dirt Drop (Field-Tested),1.41
2025-11-10 16:42:48,PP-Bizon | Sand Dashed (Field-Tested),1.67
2025-11-10 16:42:50,R8 Revolver | Crimson Web (Field-Tested),33.96
2025-11-10 16:42:51,G3SG1 | Green Apple (Field-Tested),11.8
2025-11-10 16:42:53,P2000 | Turf (Well-Worn),60.79
2025-11-10 16:42:54,Sealed Graffiti | 8-Ball (Battle Green),2.02
2025-11-10 16:42:56,Sawed-Off | Forest DDPAT (Field-Tested),2.31
2025-11-10 16:42:58,PP-Bizon | Candy Apple (Minimal Wear),7.19
2025-11-10 16:42:59,Sealed Graffiti | Death Sentence (Wire Blue),2.02
2025-11-10 16:43:00,G3SG1 | Desert Storm (Minimal Wear),1.92
2025-11-10 16:43:02,Nova | Polar Mesh (Field-Tested),2.45
2025-11-10 16:43:35,Sealed Graffiti | 8-Ball (War Pig Pink),3.07
2025-11-10 16:43:36,Sealed Graffiti | Eat It (Cash Green),2.01
2025-11-10 16:43:37,Sealed Graffiti | Cocky (SWAT Blue),3.83
2025-11-10 16:43:39,Dual Berettas | Stained (Field-Tested),10.94
2025-11-10 16:43:40,SG 553 | Army Sheen (Factory New),6.12
2025-11-10 16:43:42,Sealed Graffiti | Chess King (Tracer Yellow),1.98
2025-11-10 16:43:43,P250 | Sand Dune (Field-Tested),2.36
2025-11-10 16:43:45,SG 553 | Waves Perforated (Field-Tested),2.04
2025-11-10 16:43:47,Glock-18 | Death Rattle (Field-Tested),11.21
2025-11-10 16:43:48,UMP-45 | Urban DDPAT (Field-Tested),2.2
2025-11-10 16:43:50,FAMAS | Colony (Field-Tested),2.19
2025-11-10 16:43:51,Tec-9 | Groundwater (Minimal Wear),3.39
2025-11-10 16:43:52,XM1014 | Blue Steel (Field-Tested),6.4
2025-11-10 16:43:54,FAMAS | Cyanospatter (Field-Tested),6.12
2025-11-10 16:43:55,XM1014 | Blue Spruce (Field-Tested),2.35
2025-11-10 16:43:57,MP5-SD | Dirt Drop (Battle-Scarred),1.44
2025-11-10 16:43:59,UMP-45 | Carbon Fiber (Factory New),20.81
2025-11-10 16:44:00,Five-SeveN | Forest Night (Minimal Wear),5.26
2025-11-10 16:44:02,Sealed Graffiti | Eat It (Tracer Yellow),2.03
2025-11-10 16:44:03,Sealed Graffiti | 8-Ball (Monarch Blue),3.38
2025-11-10 16:44:36,Sealed Graffiti | Double (Tiger Orange),2.09
2025-11-10 16:44:37,XM1014 | CaliCamo (Field-Tested),8.36
2025-11-10 16:44:39,Souvenir UMP-45 | Scorched (Field-Tested),2.01
2025-11-10 16:44:41,Sawed-Off | Origami (Battle-Scarred),37.11
2025-11-10 16:44:42,Nova | Candy Apple (Minimal Wear),16.97
2025-11-10 16:44:44,Negev | Dazzle (Field-Tested),29.14
2025-11-10 16:44:45,MP7 | Armor Core (Minimal Wear),44.94
2025-11-10 16:44:47,Sealed Graffiti | Eat It (Frog Green),2.15
2025-11-10 16:44:48,PP-Bizon | Night Ops (Field-Tested),6.74
2025-11-10 16:44:49,Sealed Graffiti | Chess King (Dust Brown),1.98
2025-11-10 17:41:13,SSG 08 | Green Ceramic (Minimal Wear),3.38
2025-11-10 17:41:15,UMP-45 | Facility Dark (Well-Worn),1.39
2025-11-10 17:41:16,Recoil Case,41.44
2025-11-10 17:41:18,Fracture Case,66.19
2025-11-10 17:41:19,Sticker | Hydro Wave,30.84
2025-11-10 17:41:21,Sticker | Bolt Charge,50.4
2025-11-10 17:41:22,Sticker | Winding Scorch,29.73
2025-11-10 17:41:24,Sticker | Bolt Strike,27.84
2025-11-10 17:41:25,Sticker | Boom Blast (Glitter),21.46
2025-11-10 17:41:26,MAC-10 | Storm Camo (Field-Tested),1.49
2025-11-10 17:41:28,Sticker Capsule,60.19
2025-11-10 17:41:30,Sticker | Eyes In The Sky (Foil),195.78
2025-11-10 17:41:31,Sticker | Boom Blast,4.51
2025-11-10 17:41:33,Sticker | Boom Epicenter (Glitter),18.55
2025-11-10 17:41:34,Sticker | Hot Rod Heat,15.87
2025-11-10 17:41:36,Sticker | Bolt Energy,11.75
2025-11-10 17:41:37,Sticker | Scorch Loop,26.82
2025-11-10 17:41:39,Sticker | Hydro Stream,16.64
2025-11-10 17:41:40,Sticker | Boom Trail (Glitter),40.18
2025-11-10 17:41:41,Sticker | Winding Scorch (Foil),520.46
2025-11-10 17:42:13,Sticker | Hydro Geyser,11.89
2025-11-10 17:42:15,Zeus x27 | Swamp DDPAT (Minimal Wear),3.82
2025-11-10 17:42:16,Winter Offensive Weapon Case,688.63
2025-11-10 17:42:17,Sticker | Boom Detonation,4.76
2025-11-10 17:42:19,Sticker | Scorch Loop (Reverse),21.4
2025-11-10 17:42:20,Sticker | Boom Detonation (Glitter),22.9
2025-11-10 17:42:21,Sticker | High Heat,105.03
2025-11-10 17:42:23,Sticker | Boom Epicenter,4.6
2025-11-10 17:42:24,Sticker | Bolt Energy (Foil),191.53
2025-11-10 17:42:26,Sticker | Bolt Charge (Foil),462.15
2025-11-10 17:42:27,Sticker | Rainbow Route (Holo),207.72
2025-11-10 17:42:28,Sticker | Boom Trail,12.24
2025-11-10 17:42:30,Sticker | Bolt Strike (Foil),302.33
2025-11-10 17:42:31,Sticker | Ruby Wave (Lenticular),1382.59
2025-11-10 17:42:33,Sticker | Lock In,3.56
2025-11-10 17:42:34,Sticker | Candy Apples,2.37
2025-11-10 17:42:35,Sticker | Sent With Love,5.26
2025-11-10 17:42:37,Sticker | Gloves On,2.25
2025-11-10 17:42:38,Sticker | Skelly Stabby,4.39
2025-11-10 17:42:39,Sticker | Pop Pup,4.83
2025-11-10 17:43:44,Sticker | POTS,2.64
2025-11-10 17:43:45,Sticker | Cutie (Holo),89.76
2025-11-10 17:43:47,Sticker | Chrome Dome (Holo),506.58
2025-11-10 17:43:48,Sticker | Bomb Planted (Holo),35.2
2025-11-10 17:43:49,Sticker | Vice Cursor,12.76
2025-11-10 17:43:51,Sticker | Cubix Connexion,4.61
2025-11-10 17:43:52,Sticker | Eyes of Farlow,22.97
2025-11-10 17:43:53,Sticker | Fade Mangos,1.73
2025-11-10 17:43:55,Sticker | Good As New (Foil),386.69
2025-11-10 17:43:56,Sticker | CT Tracks (Glitter),33.08
2025-11-10 17:43:58,Sticker | Overloaded (Glitter),27.66
2025-11-10 17:43:59,Sticker | Mimicapsule,2.47
2025-11-10 17:44:00,Sticker | Evidence (Holo),98.49
2025-11-10 17:44:02,M249 | Sage Camo (Factory New),8.11
2025-11-10 17:44:03,Sticker | Digi-Strike (Lenticular),536.99
2025-11-10 17:44:05,Sticker | T Tracks (Glitter),25.94
2025-11-10 17:44:06,P90 | Blue Tac (Minimal Wear),3.06
2025-11-10 17:44:07,Sticker | Lorena,8.25
2025-11-10 17:44:09,Sticker | Clavis,4.31
2025-11-10 17:44:10,Sticker | BullHit (Lenticular),823.22
2025-11-10 17:45:14,Sticker | Lucas,3.88
2025-11-10 17:45:16,Sticker | Lucas (Holo),80.54
2025-11-10 17:45:17,Sticker | Ribbon Tie,64.91
2025-11-10 17:45:18,Sticker | XD,10.36
2025-11-10 17:45:20,Sticker | Quick Peek,30.62
2025-11-10 17:45:21,Sticker | Lefty (T),4.97
2025-11-10 17:45:23,Sticker | Strike A Pose,7.61
2025-11-10 17:45:24,Sticker | Lefty (CT),4.72
2025-11-10 17:45:25,Sticker | Glare,13.26
2025-11-10 17:45:27,Sticker | From The Deep (Glitter),65.2
2025-11-10 17:45:28,P90 | Desert Halftone (Field-Tested),1.73
2025-11-10 17:45:29,Sticker | Taste Bud,24.9
2025-11-10 17:45:31,AUG | Sweeper (Minimal Wear),2.22
2025-11-10 17:45:32,AK-47 | Safety Net (Field-Tested),327.22
2025-11-10 17:45:33,MP7 | Army Recon (Field-Tested),1.57
2025-11-10 17:45:35,SG 553 | Damascus Steel (Minimal Wear),68.35
2025-11-10 17:45:37,Tec-9 | Blue Blast (Field-Tested),2.02
2025-11-10 17:45:39,P90 | Sand Spray (Field-Tested),1.31
2025-11-10 17:45:40,FAMAS | Teardown (Field-Tested),17.71
2025-11-10 17:45:41,SSG 08 | Blue Spruce (Field-Tested),1.57
2025-11-10 17:46:13,MAG-7 | Copper Oxide (Minimal Wear),3.16
2025-11-10 17:46:15,Nova | Mandrel (Minimal Wear),1.87
2025-11-10 17:46:16,UMP-45 | Facility Dark (Factory New),4.91
2025-11-10 17:46:17,Nova | Predator (Field-Tested),1.58
2025-11-10 17:46:19,MP9 | Sand Dashed (Minimal Wear),2.02
2025-11-10 17:46:20,P90 | Sand Spray (Battle-Scarred),1.49
2025-11-10 17:46:22,MAC-10 | Palm (Minimal Wear),19.15
2025-11-10 17:46:23,Zeus x27 | Electric Blue (Field-Tested),13.01
2025-11-10 17:46:24,SSG 08 | Acid Fade (Factory New),121.49
2025-11-10 17:46:26,FAMAS | Palm (Battle-Scarred),1.93
2025-11-10 17:46:27,G3SG1 | Green Cell (Minimal Wear),3.13
2025-11-10 17:46:29,Five-SeveN | Autumn Thicket (Factory New),6.84
2025-11-10 17:46:30,G3SG1 | Jungle Dashed (Minimal Wear),2.36
2025-11-10 17:46:32,MP9 | Slide (Field-Tested),1.44
2025-11-10 17:46:33,Negev | Bulkhead (Field-Tested),6.67
2025-11-10 17:46:35,Tec-9 | Army Mesh (Field-Tested),1.75
2025-11-10 17:46:36,SCAR-20 | Contractor (Field-Tested),1.39
2025-11-10 17:46:38,MP9 | Slide (Battle-Scarred),1.39
2025-11-10 17:46:39,AUG | Contractor (Field-Tested),1.91
2025-11-10 17:46:40,SG 553 | Army Sheen (Minimal Wear),2.76
2025-11-10 17:47:45,Desert Eagle | Mudder (Field-Tested),9.84
2025-11-10 17:47:46,AK-47 | Safari Mesh (Field-Tested),11.21
2025-11-10 17:47:47,AUG | Storm (Field-Tested),2.92
2025-11-10 17:47:49,SCAR-20 | Sand Mesh (Field-Tested),1.39
2025-11-10 17:47:50,Five-SeveN | Orange Peel (Battle-Scarred),7.14
2025-11-10 17:47:52,UMP-45 | Mudder (Minimal Wear),2.48
2025-11-10 17:47:53,AWP | Safari Mesh (Field-Tested),14.16
2025-11-10 17:47:55,Dual Berettas | Colony (Field-Tested),1.95
2025-11-10 17:47:56,Sealed Graffiti | Chess King (Wire Blue),2.0
2025-11-10 17:47:57,Sealed Graffiti | Double (Dust Brown),2.01
2025-11-10 17:47:59,G3SG1 | Polar Camo (Minimal Wear),4.37
2025-11-10 17:48:00,Nova | Sand Dune (Field-Tested),2.02
2025-11-10 17:48:01,Five-SeveN | Coolant (Minimal Wear),2.01
2025-11-10 17:48:03,AUG | Condemned (Battle-Scarred),6.67
2025-11-10 17:48:04,Five-SeveN | Forest Night (Well-Worn),2.22
2025-11-10 17:48:06,Sealed Graffiti | Chess King (Monster Purple),2.02
2025-11-10 17:48:07,Sealed Graffiti | Double (SWAT Blue),2.1
2025-11-10 17:48:08,P90 | Ash Wood (Field-Tested),13.29
2025-11-10 17:48:10,Tec-9 | Urban DDPAT (Minimal Wear),3.28
2025-11-10 17:48:11,MP7 | Forest DDPAT (Minimal Wear),3.45
2025-11-10 17:49:16,Sticker | Evil Geniuses | 2020 RMR,0.5
2025-11-10 17:49:17,Sealed Graffiti | Cocky (Violent Violet),3.76
2025-11-10 17:49:19,PP-Bizon | Facility Sketch (Field-Tested),1.44
2025-11-10 17:49:20,UMP-45 | Mudder (Battle-Scarred),1.38
2025-11-10 17:49:22,AUG | Storm (Battle-Scarred),2.64
2025-11-10 17:49:23,Tec-9 | Groundwater (Field-Tested),2.5
2025-11-10 17:49:25,P250 | Boreal Forest (Field-Tested),2.36
2025-11-10 17:49:27,G3SG1 | Polar Camo (Field-Tested),2.31
2025-11-10 17:49:28,R8 Revolver | Nitro (Field-Tested),6.44
2025-11-10 17:49:29,MP5-SD | Dirt Drop (Field-Tested),1.5
2025-11-10 17:49:31,PP-Bizon | Sand Dashed (Field-Tested),1.68
2025-11-10 17:49:32,R8 Revolver | Crimson Web (Field-Tested),33.04
2025-11-10 17:49:33,G3SG1 | Green Apple (Field-Tested),11.21
2025-11-10 17:49:35,P2000 | Turf (Well-Worn),60.79
2025-11-10 17:49:36,Sealed Graffiti | 8-Ball (Battle Green),2.02
2025-11-10 17:49:38,Sawed-Off | Forest DDPAT (Field-Tested),3.53
2025-11-10 17:49:39,PP-Bizon | Candy Apple (Minimal Wear),6.91
2025-11-10 17:49:40,Sealed Graffiti | Death Sentence (Wire Blue),2.02
2025-11-10 17:49:42,G3SG1 | Desert Storm (Minimal Wear),1.9
2025-11-10 17:49:44,Nova | Polar Mesh (Field-Tested),2.45
2025-11-10 17:50:15,Sealed Graffiti | 8-Ball (War Pig Pink),3.17
2025-11-10 17:50:17,Sealed Graffiti | Eat It (Cash Green),2.15
2025-11-10 17:50:18,Sealed Graffiti | Cocky (SWAT Blue),3.87
2025-11-10 17:50:20,Dual Berettas | Stained (Field-Tested),11.06
2025-11-10 17:50:21,SG 553 | Army Sheen (Factory New),6.17
2025-11-10 17:50:22,Sealed Graffiti | Chess King (Tracer Yellow),1.98
2025-11-10 17:50:24,P250 | Sand Dune (Field-Tested),2.19
2025-11-10 17:50:25,SG 553 | Waves Perforated (Field-Tested),2.03
2025-11-10 17:50:27,Glock-18 | Death Rattle (Field-Tested),10.92
2025-11-10 17:50:28,UMP-45 | Urban DDPAT (Field-Tested),2.31
2025-11-10 17:50:29,FAMAS | Colony (Field-Tested),1.88
2025-11-10 17:50:32,Tec-9 | Groundwater (Minimal Wear),3.4
2025-11-10 17:50:33,XM1014 | Blue Steel (Field-Tested),7.07
2025-11-10 17:50:35,FAMAS | Cyanospatter (Field-Tested),6.84
2025-11-10 17:50:37,XM1014 | Blue Spruce (Field-Tested),2.03
2025-11-10 17:50:38,MP5-SD | Dirt Drop (Battle-Scarred),1.49
2025-11-10 17:50:40,UMP-45 | Carbon Fiber (Factory New),21.24
2025-11-10 17:50:41,Five-SeveN | Forest Night (Minimal Wear),5.1
2025-11-10 17:50:43,Sealed Graffiti | Eat It (Tracer Yellow),2.02
2025-11-10 17:50:44,Sealed Graffiti | 8-Ball (Monarch Blue),3.33
2025-11-10 17:51:16,Sealed Graffiti | Double (Tiger Orange),2.09
2025-11-10 17:51:17,XM1014 | CaliCamo (Field-Tested),8.05
2025-11-10 17:51:19,Souvenir UMP-45 | Scorched (Field-Tested),2.01
2025-11-10 17:51:20,Sawed-Off | Origami (Battle-Scarred),37.11
2025-11-10 17:51:22,Nova | Candy Apple (Minimal Wear),16.0
2025-11-10 17:51:23,Negev | Dazzle (Field-Tested),26.95
2025-11-10 17:51:25,MP7 | Armor Core (Minimal Wear),44.88
2025-11-10 17:51:26,Sealed Graffiti | Eat It (Frog Green),2.15
2025-11-10 17:51:27,PP-Bizon | Night Ops (Field-Tested),6.57
2025-11-10 17:51:29,Sealed Graffiti | Chess King (Dust Brown),1.98
2025-11-10 19:21:15,SSG 08 | Green Ceramic (Minimal Wear),3.37
2025-11-10 19:21:17,UMP-45 | Facility Dark (Well-Worn),1.49
2025-11-10 19:21:18,Recoil Case,41.82
2025-11-10 19:21:20,Fracture Case,66.33
2025-11-10 19:21:21,Sticker | Hydro Wave,30.32
2025-11-10 19:21:23,Sticker | Bolt Charge,50.28
2025-11-10 19:21:24,Sticker | Winding Scorch,29.75
2025-11-10 19:21:25,Sticker | Bolt Strike,27.83
2025-11-10 19:21:27,Sticker | Boom Blast (Glitter),22.42
2025-11-10 19:21:28,MAC-10 | Storm Camo (Field-Tested),1.46
2025-11-10 19:21:30,Sticker Capsule,59.12
2025-11-10 19:21:31,Sticker | Eyes In The Sky (Foil),192.3
2025-11-10 19:21:33,Sticker | Boom Blast,4.55
2025-11-10 19:21:34,Sticker | Boom Epicenter (Glitter),19.02
2025-11-10 19:21:36,Sticker | Hot Rod Heat,15.87
2025-11-10 19:21:37,Sticker | Bolt Energy,11.75
2025-11-10 19:21:39,Sticker | Scorch Loop,26.52
2025-11-10 19:21:40,Sticker | Hydro Stream,16.62
2025-11-10 19:21:41,Sticker | Boom Trail (Glitter),41.1
2025-11-10 19:21:43,Sticker | Winding Scorch (Foil),521.66
2025-11-10 19:22:15,Sticker | Hydro Geyser,11.89
2025-11-10 19:22:16,Zeus x27 | Swamp DDPAT (Minimal Wear),3.28
2025-11-10 19:22:18,Winter Offensive Weapon Case,724.77
2025-11-10 19:22:20,Sticker | Boom Detonation,4.78
2025-11-10 19:22:21,Sticker | Scorch Loop (Reverse),21.4
2025-11-10 19:22:23,Sticker | Boom Detonation (Glitter),22.96
2025-11-10 19:22:24,Sticker | High Heat,103.51
2025-11-10 19:22:26,Sticker | Boom Epicenter,4.63
2025-11-10 19:22:27,Sticker | Bolt Energy (Foil),190.78
2025-11-10 19:22:28,Sticker | Bolt Charge (Foil),461.46
2025-11-10 19:22:30,Sticker | Rainbow Route (Holo),202.43
2025-11-10 19:22:31,Sticker | Boom Trail,12.24
2025-11-10 19:22:32,Sticker | Bolt Strike (Foil),305.39
2025-11-10 19:22:34,Sticker | Ruby Wave (Lenticular),1382.59
2025-11-10 19:22:35,Sticker | Lock In,3.54
2025-11-10 19:22:37,Sticker | Candy Apples,2.42
2025-11-10 19:22:38,Sticker | Sent With Love,5.61
2025-11-10 19:22:39,Sticker | Gloves On,2.36
2025-11-10 19:22:41,Sticker | Skelly Stabby,4.38
2025-11-10 19:22:42,Sticker | Pop Pup,4.77
2025-11-10 19:23:14,Sticker | POTS,2.72
2025-11-10 19:23:16,Sticker | Cutie (Holo),89.24
2025-11-10 19:23:17,Sticker | Chrome Dome (Holo),506.47
2025-11-10 19:23:19,Sticker | Bomb Planted (Holo),34.7
2025-11-10 19:23:20,Sticker | Vice Cursor,12.2
2025-11-10 19:23:22,Sticker | Cubix Connexion,4.57
2025-11-10 19:23:23,Sticker | Eyes of Farlow,23.01
2025-11-10 19:23:24,Sticker | Fade Mangos,1.7
2025-11-10 19:23:26,Sticker | Good As New (Foil),352.4
2025-11-10 19:23:27,Sticker | CT Tracks (Glitter),33.08
2025-11-10 19:23:29,Sticker | Overloaded (Glitter),28.33
2025-11-10 19:23:30,Sticker | Mimicapsule,2.46
2025-11-10 19:23:31,Sticker | Evidence (Holo),97.47
2025-11-10 19:23:33,M249 | Sage Camo (Factory New),8.16
2025-11-10 19:23:34,Sticker | Digi-Strike (Lenticular),546.89
2025-11-10 19:23:35,Sticker | T Tracks (Glitter),27.04
2025-11-10 19:23:37,P90 | Blue Tac (Minimal Wear),3.06
2025-11-10 19:23:38,Sticker | Lorena,8.25
2025-11-10 19:23:40,Sticker | Clavis,4.31
2025-11-10 19:23:41,Sticker | BullHit (Lenticular),823.29
2025-11-10 19:24:46,Sticker | Lucas,4.17
2025-11-10 19:24:47,Sticker | Lucas (Holo),80.45
2025-11-10 19:24:48,Sticker | Ribbon Tie,66.33
2025-11-10 19:24:50,Sticker | XD,10.46
2025-11-10 19:24:51,Sticker | Quick Peek,30.59
2025-11-10 19:24:52,Sticker | Lefty (T),4.77
2025-11-10 19:24:54,Sticker | Strike A Pose,8.6
2025-11-10 19:24:55,Sticker | Lefty (CT),4.63
2025-11-10 19:24:57,Sticker | Glare,14.14
2025-11-10 19:24:58,Sticker | From The Deep (Glitter),62.56
2025-11-10 19:24:59,P90 | Desert Halftone (Field-Tested),1.73
2025-11-10 19:25:01,Sticker | Taste Bud,24.9
2025-11-10 19:25:02,AUG | Sweeper (Minimal Wear),2.22
2025-11-10 19:25:03,AK-47 | Safety Net (Field-Tested),355.03
2025-11-10 19:25:05,MP7 | Army Recon (Field-Tested),1.5
2025-11-10 19:25:06,SG 553 | Damascus Steel (Minimal Wear),67.39
2025-11-10 19:25:07,Tec-9 | Blue Blast (Field-Tested),1.57
2025-11-10 19:25:09,P90 | Sand Spray (Field-Tested),1.51
2025-11-10 19:25:11,FAMAS | Teardown (Field-Tested),17.55
2025-11-10 19:25:12,SSG 08 | Blue Spruce (Field-Tested),1.51
